GND	WIKI PAGE DE	HITS (btw 2014/05/28 and 2014/06/26)	AVG HITS (per day)	CHAR_COUNT (on 2014/06/28)	WORD_COUNT (on 2014/06/28)
http://d-nb.info/gnd/119192616	http://de.wikipedia.org/wiki/Harold_Laski	128	4.27	3754	434
http://d-nb.info/gnd/117384003		0	0	0	0
http://d-nb.info/gnd/118613189	http://de.wikipedia.org/wiki/Tony_Sender	164	5.47	6638	805
http://d-nb.info/gnd/12729175X		0	0	0	0
http://d-nb.info/gnd/127471898		0	0	0	0
http://d-nb.info/gnd/126448086		0	0	0	0
http://d-nb.info/gnd/12441785X	http://de.wikipedia.org/wiki/Otto_Katz_%28Schriftsteller%29	333	11.1	22043	2819
http://d-nb.info/gnd/101520506		0	0	0	0
http://d-nb.info/gnd/129458457	http://de.wikipedia.org/wiki/Fritz_Kahn_%28Autor%29	321	10.7	15220	1961
http://d-nb.info/gnd/104567287		0	0	0	0
http://d-nb.info/gnd/126533407		0	0	0	0
http://d-nb.info/gnd/118590723	http://de.wikipedia.org/wiki/Karl_Otten	195	6.5	10769	1263
http://d-nb.info/gnd/118610341	http://de.wikipedia.org/wiki/August_Scholtis	178	5.93	8452	965
http://d-nb.info/gnd/109773101		0	0	0	0
http://d-nb.info/gnd/120739755	http://de.wikipedia.org/wiki/Andreas_Latzko	132	4.4	5654	703
http://d-nb.info/gnd/117320099		0	0	0	0
http://d-nb.info/gnd/101758332		0	0	0	0
http://d-nb.info/gnd/113515693		0	0	0	0
http://d-nb.info/gnd/100806538		0	0	0	0
http://d-nb.info/gnd/126190216		0	0	0	0
http://d-nb.info/gnd/118529706	http://de.wikipedia.org/wiki/Kurt_Eisner	2506	83.53	54058	6664
http://d-nb.info/gnd/127992308		0	0	0	0
http://d-nb.info/gnd/12444864X	http://de.wikipedia.org/wiki/Friedrich_Joachim_Kl%C3%A4hn	37	1.23	3747	439
http://d-nb.info/gnd/126479801		0	0	0	0
http://d-nb.info/gnd/130119423	http://de.wikipedia.org/wiki/August_Abel	75	2.5	5598	659
http://d-nb.info/gnd/102008884		0	0	0	0
http://d-nb.info/gnd/116933909	http://de.wikipedia.org/wiki/Curt_Sigmar_Gutkind	58	1.93	4680	521
http://d-nb.info/gnd/117266450	http://de.wikipedia.org/wiki/Felix_St%C3%B6ssinger	51	1.7	12500	1493
http://d-nb.info/gnd/107631873		0	0	0	0
http://d-nb.info/gnd/101862253		0	0	0	0
http://d-nb.info/gnd/118770373	http://de.wikipedia.org/wiki/Kliment_Jefremowitsch_Woroschilow	1256	41.87	9417	1095
http://d-nb.info/gnd/137158165		0	0	0	0
http://d-nb.info/gnd/117608149		0	0	0	0
http://d-nb.info/gnd/102657394		0	0	0	0
http://d-nb.info/gnd/126235961		0	0	0	0
http://d-nb.info/gnd/127527710		0	0	0	0
http://d-nb.info/gnd/126964661		0	0	0	0
http://d-nb.info/gnd/12636012X		0	0	0	0
http://d-nb.info/gnd/117345563	http://de.wikipedia.org/wiki/Adrienne_Thomas	339	11.3	4341	505
http://d-nb.info/gnd/127373691		0	0	0	0
http://d-nb.info/gnd/11857101X	http://de.wikipedia.org/wiki/Carl_Legien	305	10.17	6441	744
http://d-nb.info/gnd/126200955		0	0	0	0
http://d-nb.info/gnd/118505033	http://de.wikipedia.org/wiki/Raoul_Auernheimer	143	4.77	6371	721
http://d-nb.info/gnd/137368356		0	0	0	0
http://d-nb.info/gnd/119022362	http://de.wikipedia.org/wiki/Rudolf_Brunngraber	166	5.53	4710	527
http://d-nb.info/gnd/117469599		0	0	0	0
http://d-nb.info/gnd/126416753		0	0	0	0
http://d-nb.info/gnd/105825867		0	0	0	0
http://d-nb.info/gnd/105290769		0	0	0	0
http://d-nb.info/gnd/126883033		0	0	0	0
http://d-nb.info/gnd/105806684		0	0	0	0
http://d-nb.info/gnd/122231287	http://de.wikipedia.org/wiki/Otto_Leichter	121	4.03	11353	1292
http://d-nb.info/gnd/101833253		0	0	0	0
http://d-nb.info/gnd/125270917		0	0	0	0
http://d-nb.info/gnd/14235015X		0	0	0	0
http://d-nb.info/gnd/118554239	http://de.wikipedia.org/wiki/Alois_Hudal	1010	33.67	13208	1642
http://d-nb.info/gnd/118551507	http://de.wikipedia.org/wiki/Karl_Jakob_Hirsch	145	4.83	7418	841
http://d-nb.info/gnd/114808465		0	0	0	0
http://d-nb.info/gnd/126751234		0	0	0	0
http://d-nb.info/gnd/10778792X		0	0	0	0
http://d-nb.info/gnd/119205033	http://de.wikipedia.org/wiki/Fritz_Riebold	53	1.77	4378	466
http://d-nb.info/gnd/104734442		0	0	0	0
http://d-nb.info/gnd/105816175		0	0	0	0
http://d-nb.info/gnd/101980213		0	0	0	0
http://d-nb.info/gnd/126558663		0	0	0	0
http://d-nb.info/gnd/127690786		0	0	0	0
http://d-nb.info/gnd/11744717X	http://de.wikipedia.org/wiki/Gerhart_Seger	136	4.53	7455	863
http://d-nb.info/gnd/12718757X	http://de.wikipedia.org/wiki/Margarete_Hilferding	83	2.77	5393	625
http://d-nb.info/gnd/127925147		0	0	0	0
http://d-nb.info/gnd/104713100		0	0	0	0
http://d-nb.info/gnd/126627789		0	0	0	0
http://d-nb.info/gnd/126747229		0	0	0	0
http://d-nb.info/gnd/126263396		0	0	0	0
http://d-nb.info/gnd/118724827	http://de.wikipedia.org/wiki/Nadeschda_Konstantinowna_Krupskaja	638	21.27	8366	1083
http://d-nb.info/gnd/127750932		0	0	0	0
http://d-nb.info/gnd/143425358		0	0	0	0
http://d-nb.info/gnd/117324981	http://de.wikipedia.org/wiki/Alfred_Vagts	135	4.5	9927	1168
http://d-nb.info/gnd/126400644		0	0	0	0
http://d-nb.info/gnd/110705106		0	0	0	0
http://d-nb.info/gnd/126602263		0	0	0	0
http://d-nb.info/gnd/116012153	http://de.wikipedia.org/wiki/Ill%C3%A9s_Kacz%C3%A9r	31	1.03	4921	567
http://d-nb.info/gnd/118548034	http://de.wikipedia.org/wiki/Thomas_Theodor_Heine	486	16.2	6936	835
http://d-nb.info/gnd/100526012		0	0	0	0
http://d-nb.info/gnd/126706816		0	0	0	0
http://d-nb.info/gnd/119033887	http://de.wikipedia.org/wiki/Andor_G%C3%A1bor	32	1.07	1832	196
http://d-nb.info/gnd/104523654		0	0	0	0
http://d-nb.info/gnd/101465084		0	0	0	0
http://d-nb.info/gnd/125665970		0	0	0	0
http://d-nb.info/gnd/11871192X	http://de.wikipedia.org/wiki/Jean_Jaur%C3%A8s	1237	41.23	9418	1128
http://d-nb.info/gnd/118617338	http://de.wikipedia.org/wiki/John_Steinbeck	4146	138.2	32988	4392
http://d-nb.info/gnd/123849209	http://de.wikipedia.org/wiki/David_Farbstein	123	4.1	8982	1077
http://d-nb.info/gnd/125898568		0	0	0	0
http://d-nb.info/gnd/1024924254		0	0	0	0
http://d-nb.info/gnd/12696467X		0	0	0	0
http://d-nb.info/gnd/104756373		0	0	0	0
http://d-nb.info/gnd/118553739	http://de.wikipedia.org/wiki/%C3%96d%C3%B6n_von_Horv%C3%A1th	5652	188.4	23190	2799
http://d-nb.info/gnd/106558706		0	0	0	0
http://d-nb.info/gnd/118748092	http://de.wikipedia.org/wiki/Fritz_Schwarz_%28Politiker%29	73	2.43	4485	501
http://d-nb.info/gnd/126654867		0	0	0	0
http://d-nb.info/gnd/126575339		0	0	0	0
http://d-nb.info/gnd/117178446	http://de.wikipedia.org/wiki/Hermann_von_Wedderkop	77	2.57	2995	345
http://d-nb.info/gnd/116499087	http://de.wikipedia.org/wiki/Paul_Fiebig	60	2	6529	710
http://d-nb.info/gnd/127330569		0	0	0	0
http://d-nb.info/gnd/124195393		0	0	0	0
http://d-nb.info/gnd/118795066	http://de.wikipedia.org/wiki/Arno_Schirokauer	66	2.2	4799	548
http://d-nb.info/gnd/2006482-2		0	0	0	0
http://d-nb.info/gnd/118507443	http://de.wikipedia.org/wiki/Oskar_Baum	337	11.23	5753	711
http://d-nb.info/gnd/112819710		0	0	0	0
http://d-nb.info/gnd/125076223		0	0	0	0
http://d-nb.info/gnd/10551473x		0	0	0	0
http://d-nb.info/gnd/102106886		0	0	0	0
http://d-nb.info/gnd/118548018	http://de.wikipedia.org/wiki/Heinrich_Heine	20699	689.97	123145	16141
http://d-nb.info/gnd/118736426	http://de.wikipedia.org/wiki/Max_Oppenheimer	395	13.17	5150	597
http://d-nb.info/gnd/101726414	http://de.wikipedia.org/wiki/Joachim_von_Reichel	62	2.07	3562	372
http://d-nb.info/gnd/104234288	http://de.wikipedia.org/wiki/Franz_Carl_Endres	135	4.5	7614	886
http://d-nb.info/gnd/101713304		0	0	0	0
http://d-nb.info/gnd/10190214X		0	0	0	0
http://d-nb.info/gnd/127337016		0	0	0	0
http://d-nb.info/gnd/119486296	http://de.wikipedia.org/wiki/Mathilde_Wurm	193	6.43	5079	601
http://d-nb.info/gnd/118711954	http://de.wikipedia.org/wiki/Gotthard_Jedlicka	62	2.07	2920	295
http://d-nb.info/gnd/138419396		0	0	0	0
http://d-nb.info/gnd/126525277		0	0	0	0
http://d-nb.info/gnd/126228531		0	0	0	0
http://d-nb.info/gnd/104368748	http://de.wikipedia.org/wiki/Alfred_Edward_Woodley_Mason	61	2.03	3212	359
http://d-nb.info/gnd/127556737		0	0	0	0
http://d-nb.info/gnd/100853668		0	0	0	0
http://d-nb.info/gnd/104314591	http://de.wikipedia.org/wiki/Solomon_Abramowitsch_Losowski	93	3.1	6390	714
http://d-nb.info/gnd/172221633		0	0	0	0
http://d-nb.info/gnd/102078343	http://de.wikipedia.org/wiki/Curt_Thesing	100	3.33	11127	1329
http://d-nb.info/gnd/100672159		0	0	0	0
http://d-nb.info/gnd/118564536	http://de.wikipedia.org/wiki/Arthur_Koestler	1434	47.8	26012	3186
http://d-nb.info/gnd/106326791		0	0	0	0
http://d-nb.info/gnd/126331324		0	0	0	0
http://d-nb.info/gnd/117769053		0	0	0	0
http://d-nb.info/gnd/126356572		0	0	0	0
http://d-nb.info/gnd/10132118X		0	0	0	0
http://d-nb.info/gnd/126997411		0	0	0	0
http://d-nb.info/gnd/116618221		0	0	0	0
http://d-nb.info/gnd/126024685		0	0	0	0
http://d-nb.info/gnd/11880314X	http://de.wikipedia.org/wiki/Sigrid_Undset	850	28.33	16728	2114
http://d-nb.info/gnd/138356971		0	0	0	0
http://d-nb.info/gnd/119554380	http://de.wikipedia.org/wiki/Frederick_Hertz	58	1.93	6714	758
http://d-nb.info/gnd/118631373	http://de.wikipedia.org/wiki/Franz_Werfel	3558	118.6	23320	2724
http://d-nb.info/gnd/104634324		0	0	0	0
http://d-nb.info/gnd/129351822		0	0	0	0
http://d-nb.info/gnd/118587250	http://de.wikipedia.org/wiki/Alfred_Neumann_%28Schriftsteller%29	281	9.37	7867	846
http://d-nb.info/gnd/105602213	http://de.wikipedia.org/wiki/Hans_Flesch-Brunningen	120	4	8414	1005
http://d-nb.info/gnd/102023379		0	0	0	0
http://d-nb.info/gnd/127328408		0	0	0	0
http://d-nb.info/gnd/11856031X	http://de.wikipedia.org/wiki/Otto_Karrer	91	3.03	11646	1353
http://d-nb.info/gnd/104764570		0	0	0	0
http://d-nb.info/gnd/126065926		0	0	0	0
http://d-nb.info/gnd/110102355		0	0	0	0
http://d-nb.info/gnd/118755242	http://de.wikipedia.org/wiki/William_S._Schlamm	231	7.7	8302	1023
http://d-nb.info/gnd/119454351	http://de.wikipedia.org/wiki/Camille_Mauclair	56	1.87	4248	500
http://d-nb.info/gnd/118532715	http://de.wikipedia.org/wiki/Lion_Feuchtwanger	3659	121.97	25003	2964
http://d-nb.info/gnd/116941359	http://de.wikipedia.org/wiki/Alexander_Moszkowski	222	7.4	4800	550
http://d-nb.info/gnd/127268618		0	0	0	0
http://d-nb.info/gnd/127982353		0	0	0	0
http://d-nb.info/gnd/116296119		0	0	0	0
http://d-nb.info/gnd/109627245		0	0	0	0
http://d-nb.info/gnd/126841071		0	0	0	0
http://d-nb.info/gnd/124610145		0	0	0	0
http://d-nb.info/gnd/127353844		0	0	0	0
http://d-nb.info/gnd/12697120X		0	0	0	0
http://d-nb.info/gnd/120961709		0	0	0	0
http://d-nb.info/gnd/118873237	http://de.wikipedia.org/wiki/Larissa_Reissner	264	8.8	3981	453
http://d-nb.info/gnd/10211126X		0	0	0	0
http://d-nb.info/gnd/119020181	http://de.wikipedia.org/wiki/Henriette_Roland_Holst	46	1.53	6050	697
http://d-nb.info/gnd/116695463		0	0	0	0
http://d-nb.info/gnd/118951939	http://de.wikipedia.org/wiki/Albert_Grzesinski	399	13.3	12713	1516
http://d-nb.info/gnd/105757608		0	0	0	0
http://d-nb.info/gnd/125840926		0	0	0	0
http://d-nb.info/gnd/101843917		0	0	0	0
http://d-nb.info/gnd/126231516		0	0	0	0
http://d-nb.info/gnd/118873245	http://de.wikipedia.org/wiki/Frida_Rubiner	85	2.83	11192	1371
http://d-nb.info/gnd/102682798		0	0	0	0
http://d-nb.info/gnd/125842104		0	0	0	0
http://d-nb.info/gnd/118596403	http://de.wikipedia.org/wiki/Hugo_Preu%C3%9F	446	14.87	12050	1335
http://d-nb.info/gnd/116118768	http://de.wikipedia.org/wiki/August_Hermann_Zeiz	31	1.03	6566	797
http://d-nb.info/gnd/117433209	http://de.wikipedia.org/wiki/Erich_Wollenberg	161	5.37	9641	1162
http://d-nb.info/gnd/117302988		0	0	0	0
http://d-nb.info/gnd/118677101	http://de.wikipedia.org/wiki/Richard_Nikolaus_Coudenhove-Kalergi	1485	49.5	16479	1935
http://d-nb.info/gnd/126924260		0	0	0	0
http://d-nb.info/gnd/126440565		0	0	0	0
http://d-nb.info/gnd/133895564		0	0	0	0
http://d-nb.info/gnd/174386834	http://de.wikipedia.org/wiki/Othmar_Pferschy	33	1.1	1196	125
http://d-nb.info/gnd/107589540		0	0	0	0
http://d-nb.info/gnd/118850245	http://de.wikipedia.org/wiki/Theodor_D%C3%A4ubler	527	17.57	16433	1976
http://d-nb.info/gnd/130136573	http://de.wikipedia.org/wiki/Edwin_Rollett	40	1.33	2101	240
http://d-nb.info/gnd/1023633272		0	0	0	0
http://d-nb.info/gnd/127605428		0	0	0	0
http://d-nb.info/gnd/118990306	http://de.wikipedia.org/wiki/Lasar_Moissejewitsch_Kaganowitsch	664	22.13	17005	2050
http://d-nb.info/gnd/114423644		0	0	0	0
http://d-nb.info/gnd/110148525		0	0	0	0
http://d-nb.info/gnd/11910637X	http://de.wikipedia.org/wiki/Sascha_Schneider	775	25.83	8737	1081
http://d-nb.info/gnd/127845569		0	0	0	0
http://d-nb.info/gnd/105871346		0	0	0	0
http://d-nb.info/gnd/118732900	http://de.wikipedia.org/wiki/Heinrich_Meng	94	3.13	8371	958
http://d-nb.info/gnd/106537970	http://de.wikipedia.org/wiki/Marie_Madeleine	140	4.67	6562	762
http://d-nb.info/gnd/118508350	http://de.wikipedia.org/wiki/Martin_Beheim-Schwarzbach	223	7.43	9842	1129
http://d-nb.info/gnd/118661248		0	0	0	0
http://d-nb.info/gnd/106287869		0	0	0	0
http://d-nb.info/gnd/118903241	http://de.wikipedia.org/wiki/Robert_Budzinski_%28Maler%29	56	1.87	2909	334
http://d-nb.info/gnd/126777713		0	0	0	0
http://d-nb.info/gnd/118656414	http://de.wikipedia.org/wiki/Georg_Bernhard	208	6.93	10748	1288
http://d-nb.info/gnd/118940244	http://de.wikipedia.org/wiki/Arkadi_Maslow	288	9.6	6765	836
http://d-nb.info/gnd/118762117	http://de.wikipedia.org/wiki/Walther_Sch%C3%BCcking	232	7.73	15522	1830
http://d-nb.info/gnd/11602674X		0	0	0	0
http://d-nb.info/gnd/127283234		0	0	0	0
http://d-nb.info/gnd/118657054	http://de.wikipedia.org/wiki/Ewald_Banse	146	4.87	6612	711
http://d-nb.info/gnd/117228036		0	0	0	0
http://d-nb.info/gnd/126719136		0	0	0	0
http://d-nb.info/gnd/127486372		0	0	0	0
http://d-nb.info/gnd/116762357	http://de.wikipedia.org/wiki/Valeriu_Marcu	84	2.8	4756	575
http://d-nb.info/gnd/118634305	http://de.wikipedia.org/wiki/Karl_August_Wittfogel	392	13.07	25091	3030
http://d-nb.info/gnd/118599097	http://de.wikipedia.org/wiki/Wilhelm_Reich	4034	134.47	39354	4783
http://d-nb.info/gnd/116118792		0	0	0	0
http://d-nb.info/gnd/116616733	http://de.wikipedia.org/wiki/Hanns_Floerke	71	2.37	1867	210
http://d-nb.info/gnd/126702489		0	0	0	0
http://d-nb.info/gnd/130513245	http://de.wikipedia.org/wiki/Recha_Freier	179	5.97	8362	1066
http://d-nb.info/gnd/126664412		0	0	0	0
http://d-nb.info/gnd/102204780		0	0	0	0
http://d-nb.info/gnd/1044429712		0	0	0	0
http://d-nb.info/gnd/101825226	http://de.wikipedia.org/wiki/August_Erdmann	48	1.6	2597	271
http://d-nb.info/gnd/10453155X		0	0	0	0
http://d-nb.info/gnd/125605285		0	0	0	0
http://d-nb.info/gnd/1022353799	http://de.wikipedia.org/wiki/Lenka_von_Koerber	128	4.27	4953	597
http://d-nb.info/gnd/127344047		0	0	0	0
http://d-nb.info/gnd/107024640	http://de.wikipedia.org/wiki/Robert_Friedlaender-Prechtl	76	2.53	18507	2283
http://d-nb.info/gnd/118715887	http://de.wikipedia.org/wiki/Ernst_Kreidolf	203	6.77	5864	624
http://d-nb.info/gnd/100391095		0	0	0	0
http://d-nb.info/gnd/101223749	http://de.wikipedia.org/wiki/Heinz_Pol	57	1.9	5443	677
http://d-nb.info/gnd/119445980	http://de.wikipedia.org/wiki/Wilhelm_Herzog	154	5.13	4566	515
http://d-nb.info/gnd/123163889	http://de.wikipedia.org/wiki/Edgar_von_Schmidt-Pauli_%28Schriftsteller%29	67	2.23	8702	1027
http://d-nb.info/gnd/102648093		0	0	0	0
http://d-nb.info/gnd/119204460	http://de.wikipedia.org/wiki/Wendelin_Rauch	188	6.27	7730	941
http://d-nb.info/gnd/126951977		0	0	0	0
http://d-nb.info/gnd/117344087	http://de.wikipedia.org/wiki/Heinz_Stroh	28	0.93	4034	470
http://d-nb.info/gnd/116832800		0	0	0	0
http://d-nb.info/gnd/118668013	http://de.wikipedia.org/wiki/Filippo_Buonarroti	169	5.63	12133	1472
http://d-nb.info/gnd/114341605		0	0	0	0
http://d-nb.info/gnd/118547046	http://de.wikipedia.org/wiki/Heinrich_Hauser_%28Schriftsteller%29	247	8.23	11401	1367
http://d-nb.info/gnd/118967932	http://de.wikipedia.org/wiki/Andrei_Januarjewitsch_Wyschinski	681	22.7	7499	856
http://d-nb.info/gnd/118713647	http://de.wikipedia.org/wiki/Hans_Kohn_%28Historiker%29	149	4.97	3376	377
http://d-nb.info/gnd/1025144899	http://de.wikipedia.org/wiki/Otto_Abeles	114	3.8	10569	1316
http://d-nb.info/gnd/118507281	http://de.wikipedia.org/wiki/Gustav_Bauer	725	24.17	9570	1071
http://d-nb.info/gnd/101778791		0	0	0	0
http://d-nb.info/gnd/104643617		0	0	0	0
http://d-nb.info/gnd/126889708		0	0	0	0
http://d-nb.info/gnd/118695673		0	0	0	0
http://d-nb.info/gnd/126714215		0	0	0	0
http://d-nb.info/gnd/118575503	http://de.wikipedia.org/wiki/Rosa_Luxemburg	10289	342.97	145279	18162
http://d-nb.info/gnd/128268697		0	0	0	0
http://d-nb.info/gnd/126783691		0	0	0	0
http://d-nb.info/gnd/130048542		0	0	0	0
http://d-nb.info/gnd/126872538		0	0	0	0
http://d-nb.info/gnd/124923267		0	0	0	0
http://d-nb.info/gnd/12020665X	http://de.wikipedia.org/wiki/Wladimir_Woytinsky	60	2	3268	357
http://d-nb.info/gnd/118750550	http://de.wikipedia.org/wiki/Natalija_Iljinitschna_Saz	136	4.53	5332	663
http://d-nb.info/gnd/119115867	http://de.wikipedia.org/wiki/Nora_Waln	45	1.5	6777	851
http://d-nb.info/gnd/124431380	http://de.wikipedia.org/wiki/Benedikt_Kautsky	284	9.47	7067	815
http://d-nb.info/gnd/131367706		0	0	0	0
http://d-nb.info/gnd/123711754		0	0	0	0
http://d-nb.info/gnd/102598150		0	0	0	0
http://d-nb.info/gnd/128013184		0	0	0	0
http://d-nb.info/gnd/10162249X		0	0	0	0
http://d-nb.info/gnd/11679318X		0	0	0	0
http://d-nb.info/gnd/117476609		0	0	0	0
http://d-nb.info/gnd/116948272		0	0	0	0
http://d-nb.info/gnd/116824735	http://de.wikipedia.org/wiki/Franz_Paul_Schneider	55	1.83	6665	774
http://d-nb.info/gnd/116089563	http://de.wikipedia.org/wiki/Siegfried_Kawerau	58	1.93	6080	667
http://d-nb.info/gnd/126612749		0	0	0	0
http://d-nb.info/gnd/126334218		0	0	0	0
http://d-nb.info/gnd/118781383	http://de.wikipedia.org/wiki/Curzio_Malaparte	733	24.43	9267	1095
http://d-nb.info/gnd/118658077	http://de.wikipedia.org/wiki/Hilaire_Belloc	277	9.23	7532	878
http://d-nb.info/gnd/116264055	http://de.wikipedia.org/wiki/Franz_Kobler	41	1.37	1493	148
http://d-nb.info/gnd/131155520		0	0	0	0
http://d-nb.info/gnd/118714708	http://de.wikipedia.org/wiki/Daniel-Henry_Kahnweiler	393	13.1	7416	878
http://d-nb.info/gnd/117022632	http://de.wikipedia.org/wiki/Benedikt_Momme_Nissen	89	2.97	6520	787
http://d-nb.info/gnd/101793359		0	0	0	0
http://d-nb.info/gnd/127567925		0	0	0	0
http://d-nb.info/gnd/116768541	http://de.wikipedia.org/wiki/Reinhold_Eichacker	53	1.77	6318	712
http://d-nb.info/gnd/118785893	http://de.wikipedia.org/wiki/Pietro_Nenni	154	5.13	3465	388
http://d-nb.info/gnd/101618387		0	0	0	0
http://d-nb.info/gnd/107132400		0	0	0	0
http://d-nb.info/gnd/118713698	http://de.wikipedia.org/wiki/Annette_Kolb	524	17.47	7957	940
http://d-nb.info/gnd/126471312		0	0	0	0
http://d-nb.info/gnd/127857141		0	0	0	0
http://d-nb.info/gnd/118816187	http://de.wikipedia.org/wiki/Oskar_Ernst_Bernhardt	887	29.57	5106	622
http://d-nb.info/gnd/137378580		0	0	0	0
http://d-nb.info/gnd/127617906		0	0	0	0
http://d-nb.info/gnd/126412073		0	0	0	0
http://d-nb.info/gnd/126005028		0	0	0	0
http://d-nb.info/gnd/117423998		0	0	0	0
http://d-nb.info/gnd/118762192	http://de.wikipedia.org/wiki/Gotthard_Schuh	119	3.97	10859	1388
http://d-nb.info/gnd/131022687		0	0	0	0
http://d-nb.info/gnd/116311088		0	0	0	0
http://d-nb.info/gnd/116472766	https://de.wikipedia.org/wiki/Enrico_Ferri_%28Kriminologe%29	139	4.63	2829	318
http://d-nb.info/gnd/126193843		0	0	0	0
http://d-nb.info/gnd/100724892		0	0	0	0
http://d-nb.info/gnd/121938034	http://de.wikipedia.org/wiki/Theun_de_Vries	107	3.57	2830	301
http://d-nb.info/gnd/102622701		0	0	0	0
http://d-nb.info/gnd/117136808	http://de.wikipedia.org/wiki/Hermann_Wanderscheck	67	2.23	32529	3827
http://d-nb.info/gnd/118516477	http://de.wikipedia.org/wiki/Martin_Buber	3720	124	26887	3173
http://d-nb.info/gnd/118657011	http://de.wikipedia.org/wiki/Matteo_Bandello	145	4.83	3050	357
http://d-nb.info/gnd/12763360X		0	0	0	0
http://d-nb.info/gnd/105685747		0	0	0	0
http://d-nb.info/gnd/119045370	http://de.wikipedia.org/wiki/Elisabeth_Augustin	137	4.57	7312	837
http://d-nb.info/gnd/120756749		0	0	0	0
http://d-nb.info/gnd/117305774	http://de.wikipedia.org/wiki/Johannes_Werthauer	105	3.5	3916	433
http://d-nb.info/gnd/127435409		0	0	0	0
http://d-nb.info/gnd/117221600	http://de.wikipedia.org/wiki/Else_von_Hollander-Lossow	112	3.73	1848	197
http://d-nb.info/gnd/118524925	http://de.wikipedia.org/wiki/Friedrich_Dessauer	459	15.3	11374	1286
http://d-nb.info/gnd/102803919		0	0	0	0
http://d-nb.info/gnd/126177368		0	0	0	0
http://d-nb.info/gnd/105056723		0	0	0	0
http://d-nb.info/gnd/127961461		0	0	0	0
http://d-nb.info/gnd/125856725		0	0	0	0
http://d-nb.info/gnd/116912480		0	0	0	0
http://d-nb.info/gnd/13730143X		0	0	0	0
http://d-nb.info/gnd/121492869		0	0	0	0
http://d-nb.info/gnd/101877897		0	0	0	0
http://d-nb.info/gnd/118780557	http://de.wikipedia.org/wiki/Pierre_Lou%C3%BFs	235	7.83	9840	1204
http://d-nb.info/gnd/118539124	http://de.wikipedia.org/wiki/Andr%C3%A9_Gide	2116	70.53	23068	2930
http://d-nb.info/gnd/116376961	http://de.wikipedia.org/wiki/Erhard_Auer	266	8.87	9109	1070
http://d-nb.info/gnd/116993855	http://de.wikipedia.org/wiki/August_Horneffer	142	4.73	8839	1035
http://d-nb.info/gnd/129046027		0	0	0	0
http://d-nb.info/gnd/125456328		0	0	0	0
http://d-nb.info/gnd/116844876	http://de.wikipedia.org/wiki/Rudolf_Fuchs	96	3.2	4059	463
http://d-nb.info/gnd/105725870		0	0	0	0
http://d-nb.info/gnd/127042849		0	0	0	0
http://d-nb.info/gnd/133951758		0	0	0	0
http://d-nb.info/gnd/128021810		0	0	0	0
http://d-nb.info/gnd/126497516		0	0	0	0
http://d-nb.info/gnd/127272720		0	0	0	0
http://d-nb.info/gnd/137808631	http://de.wikipedia.org/wiki/Ludwig_Lenhart	54	1.8	3606	415
http://d-nb.info/gnd/118640453	http://de.wikipedia.org/wiki/Leonid_Maximowitsch_Leonow	169	5.63	4108	450
http://d-nb.info/gnd/126128847		0	0	0	0
http://d-nb.info/gnd/117021253		0	0	0	0
http://d-nb.info/gnd/118630377	http://de.wikipedia.org/wiki/G%C3%BCnther_Weisenborn	664	22.13	11802	1354
http://d-nb.info/gnd/126210446		0	0	0	0
http://d-nb.info/gnd/118776118	http://de.wikipedia.org/wiki/Oskar_Jellinek	95	3.17	2590	279
http://d-nb.info/gnd/104280654	http://de.wikipedia.org/wiki/Josef_S._Viera	48	1.6	6837	804
http://d-nb.info/gnd/117331899	http://de.wikipedia.org/wiki/Joseph_August_Lux	92	3.07	7393	819
http://d-nb.info/gnd/1035445794		0	0	0	0
http://d-nb.info/gnd/126808120		0	0	0	0
http://d-nb.info/gnd/131325833		0	0	0	0
http://d-nb.info/gnd/116930608	http://de.wikipedia.org/wiki/Arcadius_Rudolf_Lang_Gurland	69	2.3	3986	434
http://d-nb.info/gnd/126469512		0	0	0	0
http://d-nb.info/gnd/118562398	http://de.wikipedia.org/wiki/Ernst_Ludwig_Kirchner	5904	196.8	33812	4112
Trapp, Georg H.		0	0	0	0
http://d-nb.info/gnd/131191349		0	0	0	0
http://d-nb.info/gnd/126267642		0	0	0	0
http://d-nb.info/gnd/116785195		0	0	0	0
http://d-nb.info/gnd/1051232384		0	0	0	0
http://d-nb.info/gnd/130990205		0	0	0	0
http://d-nb.info/gnd/131355457	http://de.wikipedia.org/wiki/Eugen_Prager	41	1.37	15517	1993
http://d-nb.info/gnd/126410852		0	0	0	0
http://d-nb.info/gnd/126726647		0	0	0	0
http://d-nb.info/gnd/104838639		0	0	0	0
http://d-nb.info/gnd/127290176		0	0	0	0
http://d-nb.info/gnd/101608853		0	0	0	0
http://d-nb.info/gnd/126711828		0	0	0	0
http://d-nb.info/gnd/101881371		0	0	0	0
http://d-nb.info/gnd/118590561	http://de.wikipedia.org/wiki/Hans_Ostwald	217	7.23	4503	507
